transaction_id,session_id,user_id,order_timestamp,order_date,device_category,country,source,medium,campaign,channel_group,order_value,item_revenue_sum,item_count,distinct_products,distinct_categories,categories,order_seq,is_first_order,days_since_previous_order,avg_item_value,order_hour,order_day_of_week,order_value_rank
T0000670,6948909.3410278733.1727095507,6948909.3410278733,2024-09-23 13:02:40.145646,2024-09-23,mobile,United Kingdom,google,cpc,shopping_feed,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,13,Monday,1669
T0003614,9338519.9799345609.1732547683,9338519.9799345609,2024-11-25 15:24:15.055199,2024-11-25,desktop,Canada,google,organic,(organic),Organic Search,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,15,Monday,1669
T0001632,3229120.6811133653.1729127140,3229120.6811133653,2024-10-17 01:01:11.104182,2024-10-17,desktop,Australia,google,organic,(organic),Organic Search,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,1,Thursday,1669
T0001222,9993356.4628926044.1728318205,9993356.4628926044,2024-10-07 16:11:52.767973,2024-10-07,desktop,United States,newsletter,email,weekly_drop,Email,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,16,Monday,1669
T0001906,8691175.2639543593.1729647572,8691175.2639543593,2024-10-23 01:39:10.044366,2024-10-23,desktop,United States,google,cpc,shopping_feed,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,1,Wednesday,1669
T0004422,8361999.7506102302.1732978778,8361999.7506102302,2024-11-30 14:53:05.575465,2024-11-30,mobile,Japan,google,cpc,brand_search,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,14,Saturday,1669
T0003368,2299157.9466528914.1732203347,2299157.9466528914,2024-11-21 15:43:23.855617,2024-11-21,desktop,Brazil,(direct),(none),(direct),Direct,39.54,39.54,2.0,2,2,['Apparel' 'Stationery'],1,True,,19.77,15,Thursday,1669
T0001280,7968963.3530807276.1728420249,7968963.3530807276,2024-10-08 20:42:56.275618,2024-10-08,mobile,Canada,newsletter,email,weekly_drop,Email,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,20,Tuesday,1669
T0003129,1968520.6031967975.1731789551,1968520.6031967975,2024-11-16 20:43:09.466252,2024-11-16,mobile,United States,newsletter,email,weekly_drop,Email,39.54,39.54,2.0,1,1,['Apparel'],3,False,38,19.77,20,Saturday,1669
T0003627,7511436.2275855955.1732556088,7511436.2275855955,2024-11-25 17:28:28.129601,2024-11-25,mobile,United States,(direct),(none),(direct),Direct,39.54,39.54,2.0,1,1,['Apparel'],3,False,16,19.77,17,Monday,1669
T0004079,3135324.5064242826.1732804211,3135324.5064242826,2024-11-28 14:42:22.634307,2024-11-28,mobile,United States,(direct),(none),(direct),Direct,39.54,39.54,2.0,1,1,['Apparel'],2,False,6,19.77,14,Thursday,1669
T0001736,3826906.3703512278.1729319314,3826906.3703512278,2024-10-19 06:36:47.957171,2024-10-19,mobile,United States,google,organic,(organic),Organic Search,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,6,Saturday,1669
T0000912,5905871.9036679245.1727612013,5905871.9036679245,2024-09-29 12:19:40.532456,2024-09-29,mobile,United States,google,cpc,brand_search,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,12,Sunday,1669
T0002316,6877256.9360636349.1730376297,6877256.9360636349,2024-10-31 12:15:04.147977,2024-10-31,mobile,France,(direct),(none),(direct),Direct,39.54,39.54,2.0,1,1,['Apparel'],3,False,45,19.77,12,Thursday,1669
T0001377,9437162.4612134252.1728650866,9437162.4612134252,2024-10-11 13:01:27.846390,2024-10-11,desktop,United States,facebook,paid_social,prospecting_broad,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,13,Friday,1669
T0001100,9953458.2288419079.1728036456,9953458.2288419079,2024-10-04 10:09:32.103239,2024-10-04,desktop,United States,(direct),(none),(direct),Direct,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,10,Friday,1669
T0003810,5056328.2972776124.1732658451,5056328.2972776124,2024-11-26 22:15:05.977003,2024-11-26,desktop,United States,google,cpc,brand_search,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,22,Tuesday,1669
T0003486,4914353.1448808441.1732397256,4914353.1448808441,2024-11-23 21:19:07.817336,2024-11-23,desktop,Canada,newsletter,email,weekly_drop,Email,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,21,Saturday,1669
T0001120,5371102.8145138435.1728078777,5371102.8145138435,2024-10-04 21:55:51.254362,2024-10-04,desktop,India,google,organic,(organic),Organic Search,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,21,Friday,1669
T0004155,1648455.3095615027.1732830385,1648455.3095615027,2024-11-28 21:46:11.579807,2024-11-28,desktop,United States,google,cpc,brand_search,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,21,Thursday,1669
T0002232,2103444.5047342765.1730218551,2103444.5047342765,2024-10-29 16:26:23.371482,2024-10-29,desktop,Germany,(direct),(none),(direct),Direct,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,16,Tuesday,1669
T0002050,5673559.6585934913.1729893771,5673559.6585934913,2024-10-25 21:59:55.708342,2024-10-25,mobile,United States,(direct),(none),(direct),Direct,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,21,Friday,1669
T0001501,4713189.4101027158.1728908018,4713189.4101027158,2024-10-14 12:26:14.859560,2024-10-14,mobile,India,google,cpc,shopping_feed,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,12,Monday,1669
T0004436,6048460.7698503911.1732985587,6048460.7698503911,2024-11-30 16:52:12.986822,2024-11-30,desktop,United States,newsletter,email,weekly_drop,Email,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,16,Saturday,1669
T0000856,8257888.7682621990.1727479196,8257888.7682621990,2024-09-27 23:17:26.665080,2024-09-27,mobile,United States,partners,affiliate,coupon_partners,Affiliate,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,23,Friday,1669
T0000085,6002598.6010943815.1725570442,6002598.6010943815,2024-09-05 21:15:38.372241,2024-09-05,desktop,United States,google,organic,(organic),Organic Search,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,21,Thursday,1669
T0003658,6124364.5630218695.1732571752,6124364.5630218695,2024-11-25 21:50:32.231280,2024-11-25,desktop,United States,partners,affiliate,coupon_partners,Affiliate,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,21,Monday,1669
T0000298,1998412.1105621529.1726232036,1998412.1105621529,2024-09-13 13:04:24.234311,2024-09-13,mobile,United States,(direct),(none),(direct),Direct,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,13,Friday,1669
T0003822,3600071.2802872144.1732662045,3600071.2802872144,2024-11-26 23:00:17.864177,2024-11-26,desktop,United States,(direct),(none),(direct),Direct,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,23,Tuesday,1669
T0000831,7335519.6966834504.1727443538,7335519.6966834504,2024-09-27 13:24:52.200705,2024-09-27,desktop,Germany,google,organic,(organic),Organic Search,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,13,Friday,1669
T0001567,7144319.6327955873.1729019018,7144319.6327955873,2024-10-15 18:56:47.335990,2024-10-15,desktop,United States,google,cpc,shopping_feed,Paid,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,18,Tuesday,1669
T0002091,8954194.6169881192.1729969819,8954194.6169881192,2024-10-26 19:04:26.028042,2024-10-26,desktop,Brazil,newsletter,email,weekly_drop,Email,39.54,39.54,2.0,1,1,['Apparel'],1,True,,19.77,19,Saturday,1669
T0004109,2313788.7179108155.1732817543,2313788.7179108155,2024-11-28 18:06:12.894491,2024-11-28,mobile,Japan,google,cpc,brand_search,Paid,39.34,39.34,2.0,2,2,['Accessories' 'Apparel'],1,True,,19.67,18,Thursday,1670
T0002102,4711495.7786044918.1729981321,4711495.7786044918,2024-10-26 22:29:59.071572,2024-10-26,desktop,United Kingdom,(direct),(none),(direct),Direct,39.34,39.34,2.0,2,2,['Accessories' 'Apparel'],1,True,,19.67,22,Saturday,1670
T0000847,2045126.6069027834.1727463415,2045126.6069027834,2024-09-27 18:56:18.995231,2024-09-27,mobile,United States,(direct),(none),(direct),Direct,39.34,39.34,2.0,2,2,['Accessories' 'Apparel'],1,True,,19.67,18,Friday,1670
T0000239,1975720.3965496847.1726072943,1975720.3965496847,2024-09-11 16:39:07.342156,2024-09-11,mobile,United Kingdom,google,cpc,brand_search,Paid,39.34,39.34,2.0,2,1,['Accessories'],1,True,,19.67,16,Wednesday,1670
T0003842,6071331.9014675222.1732672712,6071331.9014675222,2024-11-27 02:12:42.448837,2024-11-27,mobile,United States,(direct),(none),(direct),Direct,39.34,39.34,2.0,2,2,['Accessories' 'Apparel'],1,True,,19.67,2,Wednesday,1670
T0001456,8437530.5164155686.1728821441,8437530.5164155686,2024-10-13 12:08:38.376742,2024-10-13,mobile,Germany,(direct),(none),(direct),Direct,39.32,39.32,2.0,2,2,['Apparel' 'Office'],1,True,,19.66,12,Sunday,1671
T0003829,7313617.7460837621.1732663360,7313617.7460837621,2024-11-26 23:25:21.123473,2024-11-26,mobile,Japan,google,cpc,brand_search,Paid,39.12,39.12,1.0,1,1,['Accessories'],1,True,,39.12,23,Tuesday,1672
T0004081,2547113.3404207255.1732804986,2547113.3404207255,2024-11-28 14:46:48.033011,2024-11-28,desktop,United States,google,organic,(organic),Organic Search,39.1,39.1,2.0,1,1,['Office'],1,True,,19.55,14,Thursday,1673
T0000372,8773146.1229251711.1726422118,8773146.1229251711,2024-09-15 17:47:30.547369,2024-09-15,desktop,United States,(direct),(none),(direct),Direct,38.95,38.95,2.0,2,2,['Accessories' 'Drinkware'],1,True,,19.48,17,Sunday,1674
T0003578,9692937.7358798754.1732526417,9692937.7358798754,2024-11-25 09:21:49.770693,2024-11-25,mobile,United States,partners,affiliate,coupon_partners,Affiliate,38.95,38.95,2.0,2,2,['Accessories' 'Drinkware'],1,True,,19.48,9,Monday,1674
T0003418,3135324.5064242826.1732286090,3135324.5064242826,2024-11-22 14:42:28.811515,2024-11-22,mobile,United States,(direct),(none),(direct),Direct,38.95,38.95,2.0,2,2,['Accessories' 'Drinkware'],1,True,,19.48,14,Friday,1674
T0001125,1149450.2197383933.1728083094,1149450.2197383933,2024-10-04 23:04:53.962048,2024-10-04,mobile,United States,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,23,Friday,1675
T0003168,3478204.5369021075.1731855231,3478204.5369021075,2024-11-17 15:01:26.478346,2024-11-17,desktop,Australia,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,15,Sunday,1675
T0002452,3894225.2194351635.1730579662,3894225.2194351635,2024-11-02 20:40:02.383313,2024-11-02,desktop,United States,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,20,Saturday,1675
T0004256,7604742.3283433751.1732886517,7604742.3283433751,2024-11-29 13:20:42.804060,2024-11-29,mobile,United States,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,13,Friday,1675
T0003074,3515727.7110678775.1731690004,3515727.7110678775,2024-11-15 16:58:19.837266,2024-11-15,desktop,India,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,16,Friday,1675
T0001630,9859062.6531466679.1729122280,9859062.6531466679,2024-10-16 23:52:10.188474,2024-10-16,desktop,Germany,google,cpc,brand_search,Paid,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,23,Wednesday,1675
T0000412,7007206.1257236448.1726496350,7007206.1257236448,2024-09-16 14:31:07.839766,2024-09-16,desktop,United Kingdom,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,14,Monday,1675
T0001705,8918923.9264713134.1729268299,8918923.9264713134,2024-10-18 16:22:41.736198,2024-10-18,desktop,United Kingdom,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,16,Friday,1675
T0003753,4623673.4754472536.1732632268,4623673.4754472536,2024-11-26 14:49:19.708698,2024-11-26,desktop,Brazil,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,14,Tuesday,1675
T0003962,5608858.2105347109.1732747595,5608858.2105347109,2024-11-27 22:40:59.522775,2024-11-27,desktop,United States,google,cpc,brand_search,Paid,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,22,Wednesday,1675
T0004372,8503370.4121310143.1732947986,8503370.4121310143,2024-11-30 06:25:39.839409,2024-11-30,desktop,Singapore,youtube.com,referral,(referral),Referral,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,6,Saturday,1675
T0000815,4411655.7767176532.1727410090,4411655.7767176532,2024-09-27 04:04:06.214663,2024-09-27,desktop,United States,google,cpc,shopping_feed,Paid,38.83,38.83,1.0,1,1,['Office'],2,False,4,38.83,4,Friday,1675
T0001775,9594153.3311432523.1729384094,9594153.3311432523,2024-10-20 00:21:48.299153,2024-10-20,mobile,United States,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,0,Sunday,1675
T0004012,8657604.1849002305.1732776081,8657604.1849002305,2024-11-28 06:45:30.490335,2024-11-28,desktop,United States,newsletter,email,weekly_drop,Email,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,6,Thursday,1675
T0004310,1138457.8118743492.1732909837,1138457.8118743492,2024-11-29 20:02:00.370881,2024-11-29,mobile,United States,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],4,False,6,38.83,20,Friday,1675
T0002029,1578709.8125008940.1729862563,1578709.8125008940,2024-10-25 13:27:31.784840,2024-10-25,desktop,United States,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,13,Friday,1675
T0002052,1452380.1745669309.1729897160,1452380.1745669309,2024-10-25 23:02:11.066090,2024-10-25,desktop,Canada,google,cpc,brand_search,Paid,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,23,Friday,1675
T0002365,6060782.7975694556.1730459158,6060782.7975694556,2024-11-01 11:01:59.093336,2024-11-01,desktop,United States,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,11,Friday,1675
T0004031,1412484.8924754825.1732788685,1412484.8924754825,2024-11-28 10:11:45.430746,2024-11-28,desktop,United States,youtube.com,referral,(referral),Referral,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,10,Thursday,1675
T0001610,9148812.2577113416.1729098845,9148812.2577113416,2024-10-16 17:09:02.456413,2024-10-16,desktop,United States,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,17,Wednesday,1675
T0001485,3405345.4073355269.1728884817,3405345.4073355269,2024-10-14 05:52:24.857652,2024-10-14,desktop,Singapore,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,5,Monday,1675
T0003167,8905815.9252881811.1731854885,8905815.9252881811,2024-11-17 14:53:11.002770,2024-11-17,mobile,Germany,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,14,Sunday,1675
T0002690,9935196.1417152660.1730990998,9935196.1417152660,2024-11-07 14:42:48.622150,2024-11-07,mobile,United Kingdom,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,14,Thursday,1675
T0000583,5204327.1436746755.1726911441,5204327.1436746755,2024-09-21 09:33:12.681254,2024-09-21,desktop,United States,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,9,Saturday,1675
T0001439,8525165.3279266088.1728764019,8525165.3279266088,2024-10-12 20:32:53.430728,2024-10-12,mobile,Canada,google,cpc,shopping_feed,Paid,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,20,Saturday,1675
T0004250,4747232.8836113285.1732882990,4747232.8836113285,2024-11-29 12:25:31.800062,2024-11-29,mobile,Germany,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,12,Friday,1675
T0004002,6774126.3446596343.1732767337,6774126.3446596343,2024-11-28 04:30:33.059993,2024-11-28,mobile,Canada,newsletter,email,weekly_drop,Email,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,4,Thursday,1675
T0003060,9139748.9577979871.1731672874,9139748.9577979871,2024-11-15 12:22:37.572165,2024-11-15,tablet,United States,facebook,paid_social,prospecting_broad,Paid,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,12,Friday,1675
T0002527,9317491.3962640804.1730708436,9317491.3962640804,2024-11-04 08:19:11.912180,2024-11-04,mobile,United States,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,8,Monday,1675
T0003873,5572021.3998506886.1732700487,5572021.3998506886,2024-11-27 09:32:40.808128,2024-11-27,desktop,United States,(direct),(none),(direct),Direct,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,9,Wednesday,1675
T0000299,9710324.9889931532.1726232528,9710324.9889931532,2024-09-13 13:08:52.902480,2024-09-13,desktop,United States,google,cpc,brand_search,Paid,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,13,Friday,1675
T0004003,5345852.5456644696.1732768450,5345852.5456644696,2024-11-28 04:36:19.452851,2024-11-28,desktop,United States,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,4,Thursday,1675
T0002007,1510465.2569360457.1729814579,1510465.2569360457,2024-10-25 00:09:05.405776,2024-10-25,desktop,Germany,google,organic,(organic),Organic Search,38.83,38.83,1.0,1,1,['Office'],1,True,,38.83,0,Friday,1675
T0001887,5566357.9622678992.1729620362,5566357.9622678992,2024-10-22 18:07:34.448704,2024-10-22,desktop,Germany,(direct),(none),(direct),Direct,38.82,38.82,2.0,2,2,['Drinkware' 'Stationery'],1,True,,19.41,18,Tuesday,1676
T0000939,8970706.5261957538.1727679377,8970706.5261957538,2024-09-30 06:56:59.560342,2024-09-30,desktop,United States,google,cpc,brand_search,Paid,38.81,38.81,3.0,2,2,['Accessories' 'Stationery'],1,True,,12.94,6,Monday,1677
T0002418,5341669.8665637561.1730535892,5341669.8665637561,2024-11-02 08:36:04.854431,2024-11-02,mobile,United States,google,cpc,brand_search,Paid,38.39,38.39,2.0,2,2,['Apparel' 'Lifestyle'],1,True,,19.2,8,Saturday,1678
T0003285,5743514.8023278162.1732053091,5743514.8023278162,2024-11-19 21:51:06.287323,2024-11-19,desktop,Australia,google,organic,(organic),Organic Search,38.39,38.39,2.0,2,2,['Apparel' 'Lifestyle'],1,True,,19.2,21,Tuesday,1678
T0001512,5342932.6449690641.1728923488,5342932.6449690641,2024-10-14 16:30:00.462181,2024-10-14,desktop,United States,partners,affiliate,coupon_partners,Affiliate,38.39,38.39,2.0,2,2,['Apparel' 'Lifestyle'],1,True,,19.2,16,Monday,1678
T0003584,3548571.3927837580.1732530198,3548571.3927837580,2024-11-25 10:36:01.750823,2024-11-25,mobile,Brazil,google,cpc,brand_search,Paid,38.39,38.39,2.0,2,2,['Apparel' 'Lifestyle'],1,True,,19.2,10,Monday,1678
T0000690,5469222.1609010097.1727133227,5469222.1609010097,2024-09-23 23:14:27.323316,2024-09-23,desktop,United States,(direct),(none),(direct),Direct,38.39,38.39,2.0,2,2,['Apparel' 'Lifestyle'],1,True,,19.2,23,Monday,1678
T0000290,6908171.4136048588.1726216148,6908171.4136048588,2024-09-13 08:37:28.449382,2024-09-13,desktop,United Kingdom,(direct),(none),(direct),Direct,38.18,38.18,2.0,2,1,['Drinkware'],1,True,,19.09,8,Friday,1679
T0000754,8090117.7079509409.1727262314,8090117.7079509409,2024-09-25 11:06:02.365467,2024-09-25,mobile,Germany,newsletter,email,weekly_drop,Email,38.17,38.17,1.0,1,1,['Bags'],1,True,,38.17,11,Wednesday,1680
T0002964,5741182.8045495182.1731466079,5741182.8045495182,2024-11-13 02:48:46.472549,2024-11-13,desktop,United Kingdom,newsletter,email,weekly_drop,Email,38.1,38.1,2.0,2,1,['Accessories'],1,True,,19.05,2,Wednesday,1681
T0002487,7015483.7923446086.1730639290,7015483.7923446086,2024-11-03 13:05:56.970084,2024-11-03,desktop,India,google,cpc,brand_search,Paid,38.1,38.1,2.0,2,2,['Accessories' 'Stationery'],1,True,,19.05,13,Sunday,1681
T0000249,2110366.5779862913.1726084128,2110366.5779862913,2024-09-11 20:03:27.321627,2024-09-11,mobile,United States,newsletter,email,weekly_drop,Email,38.05,38.05,2.0,2,2,['Accessories' 'Stationery'],1,True,,19.02,20,Wednesday,1682
T0001252,4055454.9498529378.1728383649,4055454.9498529378,2024-10-08 10:38:26.155605,2024-10-08,desktop,Canada,(direct),(none),(direct),Direct,38.02,38.02,2.0,2,1,['Accessories'],1,True,,19.01,10,Tuesday,1683
T0003659,7318402.2664663600.1732571466,7318402.2664663600,2024-11-25 22:02:10.179598,2024-11-25,mobile,United States,google,cpc,brand_search,Paid,38.02,38.02,2.0,2,1,['Accessories'],1,True,,19.01,22,Monday,1683
T0003787,5748529.4710479757.1732651081,5748529.4710479757,2024-11-26 20:06:09.058426,2024-11-26,desktop,United States,facebook,paid_social,prospecting_broad,Paid,38.0,38.0,2.0,2,2,['Apparel' 'Stationery'],1,True,,19.0,20,Tuesday,1684
T0002632,8952277.2676467031.1730897527,8952277.2676467031,2024-11-06 12:55:36.637982,2024-11-06,desktop,Australia,youtube.com,referral,(referral),Referral,38.0,38.0,2.0,2,2,['Apparel' 'Stationery'],1,True,,19.0,12,Wednesday,1684
T0004118,1784698.9042719546.1732819831,1784698.9042719546,2024-11-28 18:47:32.583270,2024-11-28,desktop,Japan,google,cpc,brand_search,Paid,38.0,38.0,2.0,2,2,['Apparel' 'Stationery'],1,True,,19.0,18,Thursday,1684
