session_date,device_category,channel_group,country,user_type,sessions,viewed_product,added_to_cart,began_checkout,added_shipping,added_payment,purchased,revenue
2024-10-16,desktop,Organic Search,India,New,16,5,1,0,0,0,0,0.0
2024-10-16,tablet,Paid,India,New,8,3,0,0,0,0,0,0.0
2024-10-16,mobile,Paid,United States,Returning,65,52,10,2,2,2,1,223.61
2024-10-17,desktop,Email,United States,New,8,5,1,1,0,0,0,0.0
2024-10-17,mobile,Paid,United States,Returning,59,38,9,4,4,3,3,163.3
2024-10-17,mobile,Direct,Australia,New,5,2,1,0,0,0,0,0.0
2024-10-17,desktop,Affiliate,India,New,5,2,0,0,0,0,0,0.0
2024-10-17,desktop,Email,India,New,4,1,0,0,0,0,0,0.0
2024-10-18,mobile,Direct,Germany,Returning,4,4,0,0,0,0,0,0.0
2024-10-18,mobile,Organic Search,Germany,New,7,4,0,0,0,0,0,0.0
2024-10-18,tablet,Paid,Netherlands,New,1,0,0,0,0,0,0,0.0
2024-10-18,desktop,Paid,Canada,New,20,11,1,0,0,0,0,0.0
2024-10-18,mobile,Paid,United States,New,116,64,2,0,0,0,0,0.0
2024-10-19,mobile,Organic Search,United States,New,64,37,3,1,1,0,0,0.0
2024-10-19,desktop,Direct,United States,New,41,34,3,2,2,2,2,174.4
2024-10-19,mobile,Paid,India,New,39,19,2,1,1,1,1,60.73
2024-10-19,desktop,Direct,Japan,Returning,3,3,0,0,0,0,0,0.0
2024-11-24,mobile,Direct,Netherlands,Returning,5,3,0,0,0,0,0,0.0
2024-11-24,mobile,Direct,India,New,20,15,3,1,0,0,0,0.0
2024-11-24,mobile,Direct,Brazil,New,12,4,0,0,0,0,0,0.0
2024-11-24,mobile,Paid,United Kingdom,Returning,15,10,3,1,1,1,1,202.24
2024-11-25,desktop,Direct,Singapore,New,8,5,1,0,0,0,0,0.0
2024-11-25,desktop,Organic Search,United States,Returning,43,36,9,2,2,2,1,117.19
2024-11-25,desktop,Direct,Mexico,Returning,11,7,2,2,2,2,1,29.29
2024-11-25,desktop,Organic Search,France,New,19,10,0,0,0,0,0,0.0
2024-11-25,mobile,Direct,India,New,58,38,2,1,0,0,0,0.0
2024-11-25,mobile,Organic Search,Australia,New,30,16,3,1,1,1,1,136.13
2024-11-25,mobile,Email,Singapore,Returning,3,3,0,0,0,0,0,0.0
2024-11-25,desktop,Organic Search,Canada,New,35,21,3,0,0,0,0,0.0
2024-11-25,mobile,Direct,United Kingdom,New,40,26,4,0,0,0,0,0.0
2024-11-25,mobile,Paid,Canada,New,46,23,5,0,0,0,0,0.0
2024-11-26,mobile,Paid,United Kingdom,Returning,15,13,4,1,1,1,1,28.09
2024-11-26,desktop,Paid,Australia,New,24,12,1,1,1,1,1,39.54
2024-10-04,mobile,Referral,Netherlands,Returning,2,0,0,0,0,0,0,0.0
2024-10-04,mobile,Organic Search,United States,Returning,39,28,4,4,4,2,2,53.27
2024-10-04,mobile,Organic Search,United Kingdom,Returning,14,12,4,3,2,2,1,83.01
2024-10-04,desktop,Organic Search,United States,New,57,38,2,1,1,1,1,103.46
2024-10-05,mobile,Affiliate,India,Returning,1,1,0,0,0,0,0,0.0
2024-10-05,desktop,Direct,United States,Returning,37,29,8,3,2,2,2,123.39
2024-10-06,desktop,Referral,India,New,8,4,0,0,0,0,0,0.0
2024-10-06,desktop,Paid,India,New,30,9,1,0,0,0,0,0.0
2024-10-07,mobile,Paid,Canada,Returning,7,4,0,0,0,0,0,0.0
2024-10-07,mobile,Organic Search,United States,Returning,32,24,1,1,1,0,0,0.0
2024-10-07,desktop,Direct,Mexico,New,9,9,1,0,0,0,0,0.0
2024-10-07,mobile,Direct,Canada,Returning,9,6,0,0,0,0,0,0.0
2024-10-08,desktop,Organic Search,Germany,New,6,3,1,0,0,0,0,0.0
2024-10-09,desktop,Email,India,New,8,7,1,1,1,1,1,88.38
2024-11-04,desktop,Organic Search,France,Returning,5,4,0,0,0,0,0,0.0
2024-11-05,mobile,Organic Search,United Kingdom,New,19,8,0,0,0,0,0,0.0
2024-11-05,mobile,Organic Search,Netherlands,Returning,5,5,0,0,0,0,0,0.0
2024-11-05,mobile,Organic Search,Japan,New,10,3,0,0,0,0,0,0.0
2024-11-06,mobile,Direct,Australia,New,7,4,2,0,0,0,0,0.0
2024-11-06,desktop,Direct,Mexico,New,6,4,1,0,0,0,0,0.0
2024-11-07,desktop,Paid,Canada,New,12,4,0,0,0,0,0,0.0
2024-11-07,desktop,Organic Search,Australia,Returning,7,5,0,0,0,0,0,0.0
2024-11-08,mobile,Direct,United Kingdom,New,14,5,0,0,0,0,0,0.0
2024-11-08,mobile,Organic Search,United States,New,84,55,7,2,2,2,1,28.09
2024-11-08,desktop,Direct,India,New,27,12,1,0,0,0,0,0.0
2024-11-08,desktop,Direct,Netherlands,Returning,3,3,2,1,1,1,1,89.28
2024-11-08,mobile,Paid,Netherlands,New,6,3,0,0,0,0,0,0.0
2024-11-08,desktop,Referral,Singapore,Returning,1,1,1,1,0,0,0,0.0
2024-11-08,desktop,Email,Canada,Returning,5,3,0,0,0,0,0,0.0
2024-11-09,desktop,Paid,Germany,Returning,7,6,0,0,0,0,0,0.0
2024-11-09,desktop,Paid,Mexico,Returning,3,1,0,0,0,0,0,0.0
2024-09-17,desktop,Paid,India,New,38,16,0,0,0,0,0,0.0
2024-09-17,desktop,Paid,Singapore,New,7,3,1,0,0,0,0,0.0
2024-09-18,desktop,Paid,United States,New,101,63,7,3,1,0,0,0.0
2024-09-19,desktop,Organic Search,United Kingdom,New,12,8,0,0,0,0,0,0.0
2024-09-19,mobile,Direct,United Kingdom,New,12,9,1,0,0,0,0,0.0
2024-09-20,desktop,Organic Search,United Kingdom,New,17,10,1,0,0,0,0,0.0
2024-09-20,desktop,Paid,United Kingdom,New,23,15,0,0,0,0,0,0.0
2024-09-21,tablet,Paid,Japan,New,3,2,1,0,0,0,0,0.0
2024-09-21,mobile,Direct,Japan,Returning,7,6,2,0,0,0,0,0.0
2024-09-22,desktop,Direct,Singapore,Returning,9,9,1,0,0,0,0,0.0
2024-10-20,mobile,Paid,Australia,Returning,6,4,0,0,0,0,0,0.0
2024-10-20,desktop,Paid,France,New,11,7,0,0,0,0,0,0.0
2024-10-21,mobile,Direct,United States,New,66,45,8,3,2,2,1,202.09
2024-10-21,desktop,Organic Search,Mexico,New,3,2,0,0,0,0,0,0.0
2024-10-21,desktop,Organic Search,India,Returning,15,12,1,1,0,0,0,0.0
2024-10-22,mobile,Email,Brazil,Returning,3,3,2,0,0,0,0,0.0
2024-10-22,desktop,Organic Search,Canada,Returning,9,5,2,2,2,2,1,74.6
2024-10-22,mobile,Referral,United Kingdom,New,3,1,0,0,0,0,0,0.0
2024-10-22,mobile,Organic Search,United Kingdom,Returning,12,8,1,0,0,0,0,0.0
2024-10-23,desktop,Organic Search,United Kingdom,Returning,7,6,0,0,0,0,0,0.0
2024-10-23,desktop,Paid,United Kingdom,New,21,14,3,2,2,2,2,150.97
2024-10-23,mobile,Direct,United States,Returning,50,38,7,3,2,2,2,168.9
2024-10-24,mobile,Email,United States,New,20,14,5,2,1,1,1,158.56
2024-10-24,mobile,Paid,United Kingdom,Returning,8,4,0,0,0,0,0,0.0
2024-10-24,desktop,Organic Search,United Kingdom,Returning,8,6,0,0,0,0,0,0.0
2024-10-24,desktop,Organic Search,India,New,30,16,2,0,0,0,0,0.0
2024-10-24,mobile,Paid,United States,Returning,56,39,9,4,2,2,2,53.02
2024-10-25,mobile,Email,India,Returning,8,8,1,0,0,0,0,0.0
2024-10-25,mobile,Paid,Netherlands,New,13,6,0,0,0,0,0,0.0
2024-11-26,mobile,Organic Search,Germany,New,34,20,5,3,2,1,0,0.0
2024-11-27,desktop,Direct,India,New,57,38,3,1,1,0,0,0.0
2024-11-27,desktop,Paid,United States,New,286,171,26,13,9,8,6,321.84
2024-11-27,tablet,Paid,United States,New,32,21,3,1,1,0,0,0.0
2024-11-27,mobile,Organic Search,Australia,New,15,10,4,1,1,0,0,0.0
2024-09-10,desktop,Email,United States,New,12,7,3,1,1,0,0,0.0
2024-09-10,mobile,Direct,Japan,Returning,3,2,0,0,0,0,0,0.0
2024-09-11,mobile,Direct,Germany,New,10,8,1,0,0,0,0,0.0
2024-09-11,mobile,Email,Germany,New,5,4,0,0,0,0,0,0.0
2024-09-11,desktop,Direct,Mexico,New,9,6,1,1,1,1,1,33.06
2024-09-11,tablet,Direct,Canada,New,2,2,1,1,1,1,1,28.59
2024-09-11,desktop,Organic Search,United States,New,53,33,4,1,1,1,1,35.1
2024-09-11,desktop,Direct,India,New,15,10,1,1,1,0,0,0.0
2024-09-11,mobile,Organic Search,Netherlands,New,2,1,0,0,0,0,0,0.0
2024-09-12,tablet,Direct,Germany,New,2,2,0,0,0,0,0,0.0
2024-09-12,mobile,Paid,Canada,New,18,5,0,0,0,0,0,0.0
2024-09-12,mobile,Organic Search,Mexico,New,3,2,0,0,0,0,0,0.0
2024-09-13,mobile,Organic Search,Canada,New,8,4,1,1,0,0,0,0.0
2024-09-13,mobile,Direct,Canada,New,10,5,0,0,0,0,0,0.0
2024-09-13,desktop,Paid,Japan,Returning,6,2,2,1,1,1,1,192.23
2024-09-13,tablet,Referral,United States,Returning,2,1,0,0,0,0,0,0.0
2024-09-13,desktop,Paid,India,New,36,19,2,1,0,0,0,0.0
2024-09-14,mobile,Paid,United States,New,70,28,4,1,1,1,1,66.92
2024-09-14,mobile,Direct,Germany,New,8,4,0,0,0,0,0,0.0
2024-09-14,desktop,Paid,India,New,34,16,4,2,1,1,1,27.95
2024-09-15,desktop,Direct,Australia,New,1,1,0,0,0,0,0,0.0
2024-09-15,mobile,Paid,Germany,Returning,7,6,0,0,0,0,0,0.0
2024-09-15,desktop,Direct,United States,New,45,31,5,3,3,3,1,38.95
2024-11-09,desktop,Affiliate,United States,New,6,5,0,0,0,0,0,0.0
2024-11-10,mobile,Organic Search,Canada,New,12,6,1,0,0,0,0,0.0
2024-11-10,mobile,Organic Search,India,New,30,14,0,0,0,0,0,0.0
2024-11-10,desktop,Organic Search,Canada,New,11,10,1,1,1,1,1,187.98
2024-11-10,mobile,Paid,Japan,New,13,10,1,0,0,0,0,0.0
2024-11-11,mobile,Organic Search,United States,New,91,52,2,1,0,0,0,0.0
2024-11-11,mobile,Direct,United States,Returning,35,29,5,4,4,4,3,113.74
2024-11-11,desktop,Paid,Germany,New,15,6,1,0,0,0,0,0.0
2024-11-12,mobile,Affiliate,United States,New,9,4,2,0,0,0,0,0.0
2024-11-12,desktop,Organic Search,Brazil,New,8,5,0,0,0,0,0,0.0
2024-11-12,mobile,Organic Search,Singapore,New,7,5,0,0,0,0,0,0.0
2024-11-12,mobile,Organic Search,United States,Returning,58,44,8,0,0,0,0,0.0
2024-11-12,desktop,Organic Search,India,New,23,14,1,0,0,0,0,0.0
2024-11-13,desktop,Direct,United States,Returning,39,27,5,5,4,3,3,226.15
2024-11-14,tablet,Paid,Japan,New,4,3,1,0,0,0,0,0.0
2024-09-22,desktop,Organic Search,Brazil,Returning,4,3,2,2,1,1,1,47.41
2024-09-22,desktop,Organic Search,India,New,22,13,1,1,1,0,0,0.0
2024-09-23,desktop,Paid,Canada,Returning,11,9,3,1,1,1,1,46.71
2024-09-23,desktop,Organic Search,United States,New,71,45,7,1,1,1,1,99.06
2024-09-23,desktop,Email,United Kingdom,New,2,1,0,0,0,0,0,0.0
2024-09-23,desktop,Paid,Netherlands,New,5,4,0,0,0,0,0,0.0
2024-09-23,mobile,Referral,United States,New,23,13,0,0,0,0,0,0.0
2024-09-24,mobile,Paid,Australia,New,10,6,2,2,2,2,1,58.6
2024-09-25,desktop,Direct,United States,New,68,46,11,2,2,2,2,24.37
2024-09-25,tablet,Paid,United States,Returning,11,8,0,0,0,0,0,0.0
2024-09-25,desktop,Organic Search,United States,Returning,24,17,2,0,0,0,0,0.0
2024-09-25,desktop,Organic Search,Australia,New,3,2,0,0,0,0,0,0.0
2024-09-26,tablet,Email,United Kingdom,New,2,2,1,0,0,0,0,0.0
2024-09-26,mobile,Paid,India,Returning,22,13,1,1,1,1,1,85.31
2024-09-27,mobile,Paid,France,New,11,5,1,0,0,0,0,0.0
2024-09-28,mobile,Direct,Brazil,New,6,5,1,0,0,0,0,0.0
2024-10-26,mobile,Email,Netherlands,New,2,1,0,0,0,0,0,0.0
2024-10-26,tablet,Direct,India,Returning,2,1,0,0,0,0,0,0.0
2024-10-26,tablet,Direct,Germany,New,2,2,0,0,0,0,0,0.0
2024-10-26,tablet,Direct,United States,New,10,6,2,1,0,0,0,0.0
2024-10-26,desktop,Paid,India,Returning,13,8,1,0,0,0,0,0.0
2024-10-26,desktop,Direct,Germany,New,11,7,0,0,0,0,0,0.0
2024-10-27,mobile,Direct,Canada,Returning,11,8,2,1,1,0,0,0.0
2024-10-27,desktop,Direct,United Kingdom,Returning,7,7,1,0,0,0,0,0.0
2024-10-27,mobile,Organic Search,Brazil,New,9,4,0,0,0,0,0,0.0
2024-10-28,desktop,Direct,Australia,Returning,3,3,0,0,0,0,0,0.0
2024-10-28,desktop,Referral,United States,Returning,8,6,2,0,0,0,0,0.0
2024-10-29,mobile,Direct,United States,New,61,34,3,0,0,0,0,0.0
2024-10-29,desktop,Referral,Netherlands,Returning,3,1,0,0,0,0,0,0.0
2024-10-29,desktop,Direct,United States,New,58,41,9,5,5,5,5,326.08
2024-10-29,mobile,Organic Search,Japan,Returning,5,3,0,0,0,0,0,0.0
2024-10-29,mobile,Direct,Germany,Returning,10,6,2,1,1,1,0,0.0
2024-10-29,mobile,Email,United States,New,12,9,0,0,0,0,0,0.0
2024-10-30,mobile,Direct,United Kingdom,New,21,11,0,0,0,0,0,0.0
2024-11-28,mobile,Paid,Japan,Returning,22,16,3,1,1,1,1,39.34
2024-11-28,desktop,Paid,Germany,New,41,27,2,2,2,2,2,147.29
2024-11-29,desktop,Direct,United States,Returning,73,55,14,8,7,7,7,660.6
2024-11-29,desktop,Organic Search,Mexico,Returning,5,5,0,0,0,0,0,0.0
2024-11-29,tablet,Email,United Kingdom,New,3,3,1,0,0,0,0,0.0
2024-11-29,desktop,Paid,Singapore,New,18,12,1,0,0,0,0,0.0
2024-11-29,desktop,Paid,India,Returning,45,31,4,2,2,2,1,93.19
2024-11-30,tablet,Paid,India,New,10,5,1,0,0,0,0,0.0
2024-11-30,mobile,Organic Search,Germany,New,28,18,5,2,2,1,1,56.33
2024-11-30,tablet,Affiliate,United States,New,7,6,0,0,0,0,0,0.0
2024-09-01,desktop,Organic Search,India,New,15,12,1,0,0,0,0,0.0
2024-09-01,desktop,Referral,United States,New,13,5,1,0,0,0,0,0.0
2024-09-02,desktop,Organic Search,Germany,New,9,8,0,0,0,0,0,0.0
2024-09-03,desktop,Email,Singapore,New,1,1,0,0,0,0,0,0.0
2024-09-03,mobile,Organic Search,Germany,Returning,1,1,0,0,0,0,0,0.0
2024-09-03,mobile,Referral,France,Returning,2,2,0,0,0,0,0,0.0
2024-09-04,desktop,Paid,United States,New,65,32,2,0,0,0,0,0.0
2024-09-05,desktop,Paid,United Kingdom,New,15,10,3,1,0,0,0,0.0
2024-09-05,tablet,Paid,Mexico,New,2,0,0,0,0,0,0,0.0
2024-09-06,mobile,Organic Search,India,New,25,11,0,0,0,0,0,0.0
2024-09-07,desktop,Organic Search,United Kingdom,Returning,4,4,0,0,0,0,0,0.0
2024-09-08,mobile,Paid,Brazil,New,15,11,2,0,0,0,0,0.0
2024-09-08,mobile,Email,United Kingdom,New,4,3,0,0,0,0,0,0.0
2024-09-08,desktop,Direct,United States,New,44,26,5,3,3,3,3,134.15
2024-09-09,mobile,Referral,Germany,New,2,1,0,0,0,0,0,0.0
2024-09-09,mobile,Paid,Germany,New,12,5,0,0,0,0,0,0.0
2024-09-09,mobile,Email,Germany,Returning,2,2,0,0,0,0,0,0.0
2024-10-30,tablet,Organic Search,India,New,5,5,1,0,0,0,0,0.0
2024-10-30,mobile,Organic Search,Germany,New,12,6,1,1,1,1,1,25.1
2024-10-31,mobile,Paid,Mexico,Returning,6,4,0,0,0,0,0,0.0
2024-11-01,tablet,Organic Search,Canada,New,4,2,1,0,0,0,0,0.0
2024-11-01,desktop,Direct,France,Returning,5,4,1,0,0,0,0,0.0
2024-11-01,tablet,Paid,France,Returning,1,1,0,0,0,0,0,0.0
2024-11-01,mobile,Referral,France,New,1,0,0,0,0,0,0,0.0
2024-11-02,desktop,Referral,Mexico,New,2,0,0,0,0,0,0,0.0
2024-11-03,desktop,Referral,India,New,6,1,0,0,0,0,0,0.0
2024-11-03,desktop,Organic Search,Germany,New,10,5,0,0,0,0,0,0.0
2024-11-03,tablet,Paid,Netherlands,New,1,0,0,0,0,0,0,0.0
2024-11-03,mobile,Paid,Singapore,New,7,4,0,0,0,0,0,0.0
2024-11-04,desktop,Paid,Brazil,Returning,6,4,0,0,0,0,0,0.0
2024-11-30,desktop,Email,United States,New,34,26,7,5,4,4,4,294.71
2024-09-28,desktop,Affiliate,United States,New,8,5,2,1,1,1,0,0.0
2024-09-28,desktop,Paid,Canada,New,21,13,1,0,0,0,0,0.0
2024-09-28,tablet,Paid,Japan,New,4,3,0,0,0,0,0,0.0
2024-09-28,mobile,Email,Singapore,Returning,1,0,0,0,0,0,0,0.0
2024-09-28,desktop,Direct,India,New,20,10,1,1,1,1,1,62.38
2024-09-29,tablet,Paid,France,New,2,1,0,0,0,0,0,0.0
2024-09-30,mobile,Affiliate,United Kingdom,New,3,1,0,0,0,0,0,0.0
2024-09-30,mobile,Direct,United States,Returning,40,26,8,3,1,1,0,0.0
2024-10-01,desktop,Paid,United States,New,87,45,5,1,1,1,0,0.0
2024-10-01,mobile,Organic Search,United States,Returning,30,23,4,0,0,0,0,0.0
2024-10-01,mobile,Paid,India,Returning,21,11,2,1,1,1,1,162.66
2024-10-02,mobile,Direct,United States,New,61,35,5,1,1,1,1,108.66
2024-10-02,desktop,Email,Singapore,New,2,2,0,0,0,0,0,0.0
2024-10-03,desktop,Paid,United Kingdom,Returning,10,8,1,0,0,0,0,0.0
2024-10-03,mobile,Paid,Canada,Returning,13,6,2,1,1,1,1,79.43
2024-10-03,mobile,Organic Search,United States,Returning,41,31,5,2,2,2,1,17.44
2024-10-03,desktop,Paid,Japan,New,10,7,0,0,0,0,0,0.0
2024-10-03,mobile,Organic Search,France,Returning,6,4,2,1,1,1,1,16.54
2024-11-14,mobile,Email,Germany,New,3,3,0,0,0,0,0,0.0
2024-11-14,desktop,Direct,Germany,Returning,10,10,1,1,1,1,1,57.36
2024-11-15,mobile,Direct,United States,New,73,52,10,1,1,1,0,0.0
2024-11-15,mobile,Organic Search,Brazil,Returning,3,0,0,0,0,0,0,0.0
2024-11-16,desktop,Direct,United States,New,48,32,7,4,2,2,1,42.96
2024-11-16,mobile,Direct,United States,Returning,41,34,7,3,3,2,1,133.32
2024-11-16,mobile,Email,India,Returning,6,4,2,1,1,1,1,56.18
2024-11-16,desktop,Paid,India,Returning,25,16,1,0,0,0,0,0.0
2024-11-16,desktop,Organic Search,Germany,New,15,10,2,1,1,1,1,10.86
2024-11-16,desktop,Organic Search,United Kingdom,New,8,6,1,0,0,0,0,0.0
2024-11-17,mobile,Paid,Singapore,Returning,7,4,0,0,0,0,0,0.0
2024-11-17,desktop,Email,United States,New,12,9,2,1,0,0,0,0.0
2024-11-17,desktop,Direct,Canada,New,11,10,0,0,0,0,0,0.0
2024-11-18,mobile,Organic Search,United States,Returning,52,35,8,3,1,1,1,89.76
2024-11-18,mobile,Paid,Japan,Returning,12,8,2,2,1,1,1,19.77
2024-11-18,desktop,Direct,United States,Returning,40,28,6,5,5,4,4,226.32
2024-10-09,tablet,Organic Search,United Kingdom,Returning,1,0,0,0,0,0,0,0.0
2024-10-10,desktop,Email,United States,Returning,12,8,2,1,1,1,1,96.28
2024-10-10,mobile,Paid,Japan,New,12,5,0,0,0,0,0,0.0
2024-10-10,mobile,Organic Search,United States,New,80,47,5,0,0,0,0,0.0
2024-10-10,desktop,Organic Search,United States,Returning,31,25,9,5,5,5,3,117.55
2024-10-10,desktop,Direct,India,Returning,8,7,0,0,0,0,0,0.0
2024-10-10,desktop,Direct,Canada,New,16,12,1,0,0,0,0,0.0
2024-10-10,desktop,Affiliate,United States,New,9,6,0,0,0,0,0,0.0
2024-10-12,desktop,Organic Search,India,New,23,13,1,0,0,0,0,0.0
2024-10-12,mobile,Organic Search,United States,New,76,51,4,1,1,0,0,0.0
2024-10-13,mobile,Direct,France,Returning,4,2,0,0,0,0,0,0.0
2024-10-14,mobile,Organic Search,United Kingdom,Returning,11,9,0,0,0,0,0,0.0
2024-11-19,desktop,Direct,India,Returning,12,11,1,0,0,0,0,0.0
2024-11-19,mobile,Direct,Canada,New,11,5,2,0,0,0,0,0.0
2024-11-20,desktop,Paid,United Kingdom,Returning,9,6,2,1,1,1,1,23.01
2024-11-20,tablet,Referral,Singapore,New,1,1,0,0,0,0,0,0.0
2024-11-20,desktop,Organic Search,Japan,Returning,10,8,1,0,0,0,0,0.0
2024-11-20,desktop,Direct,Canada,New,11,9,1,0,0,0,0,0.0
2024-11-21,desktop,Direct,Germany,Returning,10,8,1,0,0,0,0,0.0
2024-11-22,mobile,Paid,Singapore,New,5,1,0,0,0,0,0,0.0
2024-11-22,desktop,Referral,United Kingdom,New,7,4,0,0,0,0,0,0.0
2024-11-23,desktop,Organic Search,Japan,New,7,4,1,0,0,0,0,0.0
2024-10-15,desktop,Paid,Brazil,New,10,3,0,0,0,0,0,0.0
2024-10-15,mobile,Paid,India,New,33,17,0,0,0,0,0,0.0
2024-10-16,mobile,Organic Search,United States,Returning,50,34,6,2,1,1,1,19.77
2024-10-16,mobile,Paid,India,Returning,18,11,0,0,0,0,0,0.0
2024-10-16,tablet,Direct,Canada,Returning,1,0,0,0,0,0,0,0.0
2024-10-17,tablet,Referral,Japan,New,1,0,0,0,0,0,0,0.0
2024-10-17,mobile,Paid,Germany,New,28,15,1,0,0,0,0,0.0
2024-10-18,mobile,Organic Search,India,Returning,14,10,3,0,0,0,0,0.0
2024-10-18,desktop,Direct,Japan,New,5,4,1,0,0,0,0,0.0
2024-10-19,mobile,Organic Search,Canada,New,11,4,0,0,0,0,0,0.0
2024-10-20,desktop,Direct,United Kingdom,New,10,6,0,0,0,0,0,0.0
2024-10-20,mobile,Organic Search,Canada,New,18,11,3,1,0,0,0,0.0
2024-11-23,tablet,Organic Search,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-11-23,desktop,Organic Search,Australia,New,9,5,1,0,0,0,0,0.0
2024-11-24,desktop,Paid,Australia,New,11,10,0,0,0,0,0,0.0
2024-11-25,desktop,Paid,Mexico,Returning,3,3,0,0,0,0,0,0.0
2024-11-25,desktop,Direct,United Kingdom,New,34,26,9,5,4,4,4,141.31
2024-11-25,desktop,Paid,United Kingdom,New,58,39,4,1,1,1,1,27.95
2024-11-26,tablet,Direct,Netherlands,Returning,2,2,1,0,0,0,0,0.0
2024-10-04,tablet,Organic Search,Canada,Returning,3,3,0,0,0,0,0,0.0
2024-10-04,desktop,Paid,Japan,New,17,9,0,0,0,0,0,0.0
2024-10-05,desktop,Paid,Germany,Returning,10,8,2,1,1,1,1,84.32
2024-10-05,desktop,Paid,United States,Returning,58,48,10,3,3,3,3,64.55
2024-10-06,tablet,Referral,Germany,New,1,0,0,0,0,0,0,0.0
2024-10-06,mobile,Email,United Kingdom,Returning,3,3,0,0,0,0,0,0.0
2024-10-07,desktop,Organic Search,India,New,25,10,1,0,0,0,0,0.0
2024-10-07,desktop,Referral,Germany,Returning,4,1,0,0,0,0,0,0.0
2024-10-07,mobile,Affiliate,United States,Returning,3,2,1,0,0,0,0,0.0
2024-10-08,mobile,Organic Search,Germany,Returning,9,7,1,0,0,0,0,0.0
2024-10-08,tablet,Organic Search,United States,Returning,7,6,0,0,0,0,0,0.0
2024-10-08,tablet,Direct,United States,Returning,4,4,1,0,0,0,0,0.0
2024-10-09,tablet,Paid,United States,New,13,9,1,1,1,1,1,42.85
2024-10-09,desktop,Organic Search,Mexico,Returning,2,1,0,0,0,0,0,0.0
2024-11-04,mobile,Paid,United States,Returning,58,41,9,3,3,3,2,114.77
2024-11-04,desktop,Organic Search,Singapore,Returning,5,4,1,1,1,1,1,130.77
2024-11-04,mobile,Organic Search,Mexico,Returning,4,2,0,0,0,0,0,0.0
2024-11-05,mobile,Organic Search,France,New,9,5,1,0,0,0,0,0.0
2024-11-05,desktop,Paid,United Kingdom,New,25,12,2,0,0,0,0,0.0
2024-11-06,desktop,Affiliate,France,New,2,1,0,0,0,0,0,0.0
2024-11-06,desktop,Paid,United Kingdom,Returning,16,11,2,2,2,2,1,15.53
2024-11-07,desktop,Direct,Canada,New,18,9,2,2,1,1,1,23.93
2024-11-07,tablet,Paid,United States,New,16,9,0,0,0,0,0,0.0
2024-11-07,desktop,Email,India,New,5,3,1,0,0,0,0,0.0
2024-11-07,mobile,Referral,Japan,New,2,0,0,0,0,0,0,0.0
2024-11-08,desktop,Direct,United Kingdom,Returning,7,4,0,0,0,0,0,0.0
2024-09-17,desktop,Organic Search,Japan,Returning,2,1,0,0,0,0,0,0.0
2024-09-17,mobile,Direct,Netherlands,New,6,4,2,1,1,0,0,0.0
2024-09-17,tablet,Direct,India,New,1,0,0,0,0,0,0,0.0
2024-09-18,mobile,Referral,United States,New,23,15,0,0,0,0,0,0.0
2024-09-18,desktop,Organic Search,United Kingdom,Returning,6,6,1,0,0,0,0,0.0
2024-09-18,mobile,Organic Search,Singapore,Returning,6,6,2,1,1,0,0,0.0
2024-09-18,desktop,Organic Search,Brazil,Returning,9,8,0,0,0,0,0,0.0
2024-09-18,mobile,Email,United States,New,15,8,0,0,0,0,0,0.0
2024-09-19,desktop,Paid,Brazil,Returning,4,3,0,0,0,0,0,0.0
2024-09-19,desktop,Paid,France,Returning,2,2,0,0,0,0,0,0.0
2024-09-20,tablet,Direct,United States,New,9,7,4,2,2,2,1,19.77
2024-09-20,desktop,Organic Search,Canada,New,13,7,2,1,1,1,1,27.95
2024-09-20,desktop,Paid,Mexico,Returning,5,4,1,0,0,0,0,0.0
2024-09-21,desktop,Paid,United States,New,70,38,4,1,1,1,1,14.44
2024-09-21,mobile,Paid,Brazil,New,14,5,1,0,0,0,0,0.0
2024-09-21,tablet,Paid,Brazil,New,2,1,0,0,0,0,0,0.0
2024-09-21,mobile,Paid,Japan,New,14,4,0,0,0,0,0,0.0
2024-10-20,desktop,Referral,United States,New,14,7,0,0,0,0,0,0.0
2024-10-20,tablet,Paid,India,New,8,3,2,1,1,1,1,203.79
2024-10-22,mobile,Paid,Canada,New,28,15,2,2,1,1,1,73.27
2024-10-23,desktop,Organic Search,France,New,5,5,0,0,0,0,0,0.0
2024-10-23,desktop,Organic Search,United States,Returning,43,38,9,2,2,2,2,227.79
2024-10-24,desktop,Paid,Canada,New,21,15,0,0,0,0,0,0.0
2024-10-24,mobile,Direct,Japan,New,5,2,0,0,0,0,0,0.0
2024-10-24,mobile,Organic Search,India,Returning,21,14,1,0,0,0,0,0.0
2024-10-24,tablet,Organic Search,United States,New,17,12,3,2,1,0,0,0.0
2024-10-25,mobile,Direct,Mexico,Returning,5,3,0,0,0,0,0,0.0
2024-10-25,desktop,Organic Search,Germany,Returning,9,6,2,1,0,0,0,0.0
2024-11-26,desktop,Paid,Mexico,New,29,15,1,0,0,0,0,0.0
2024-11-28,desktop,Organic Search,Australia,Returning,9,6,1,1,1,1,1,169.99
2024-11-28,tablet,Paid,United States,New,50,29,6,1,1,1,1,135.66
2024-11-28,desktop,Email,Singapore,New,3,2,0,0,0,0,0,0.0
2024-11-28,desktop,Affiliate,France,Returning,1,1,0,0,0,0,0,0.0
